ID,DATE,TYPE,PRICE,RESULT_R,EXIT_DATE
TR-10124,2024-05-10,SHORT,0.50,-1.0R,2024-05-13
TR-10125,2024-05-09,SHORT,0.51,+2.2R,2024-05-13
TR-10126,2024-04-30,SHORT,0.50,+2.2R,2024-05-01
TR-10127,2024-04-29,SHORT,0.50,-1.0R,2024-04-29
TR-10128,2024-04-29,SHORT,0.50,-1.0R,2024-04-29
TR-10129,2024-04-08,LONG,0.61,+2.2R,2024-04-08
TR-10130,2024-04-08,LONG,0.62,-1.0R,2024-04-09
TR-10131,2024-04-01,SHORT,0.60,-1.0R,2024-04-01
TR-10132,2024-03-27,SHORT,0.61,-1.0R,2024-03-28
TR-10133,2024-03-25,LONG,0.64,+2.2R,2024-03-25
TR-10134,2024-03-25,LONG,0.66,-1.0R,2024-03-25
TR-10135,2024-03-05,SHORT,0.57,-1.0R,2024-03-06
TR-10136,2024-03-04,LONG,0.66,-1.0R,2024-03-04
TR-10137,2024-03-02,LONG,0.64,-1.0R,2024-03-03
TR-10138,2024-02-29,LONG,0.61,-1.0R,2024-02-29
TR-10139,2024-02-26,LONG,0.55,+2.2R,2024-02-27
TR-10140,2024-02-21,SHORT,0.54,-1.0R,2024-02-27
TR-10141,2024-02-15,LONG,0.55,-1.0R,2024-02-15
TR-10142,2024-02-14,LONG,0.54,+2.2R,2024-02-15
TR-10143,2024-01-30,SHORT,0.51,+2.2R,2024-01-31
TR-10144,2024-01-30,SHORT,0.51,+2.2R,2024-01-31
