ID,DATE,TYPE,PRICE,RESULT_R,EXIT_DATE
TR-10165,2023-10-19,SHORT,0.52,-1.0R,2023-10-20
TR-10166,2023-10-16,SHORT,0.49,-1.0R,2023-10-16
TR-10167,2023-10-09,LONG,0.50,-1.0R,2023-10-11
TR-10168,2023-10-09,LONG,0.50,-1.0R,2023-10-11
TR-10169,2023-09-29,SHORT,0.53,-1.0R,2023-10-03
TR-10170,2023-09-29,SHORT,0.53,+2.2R,2023-10-03
TR-10171,2023-09-25,LONG,0.50,+2.2R,2023-09-28
TR-10172,2023-09-11,LONG,0.49,-1.0R,2023-09-11
TR-10173,2023-09-11,LONG,0.47,+2.2R,2023-09-15
TR-10174,2023-08-18,LONG,0.49,+2.2R,2023-10-31
TR-10175,2023-08-17,LONG,0.51,-1.0R,2023-09-11
TR-10176,2023-07-19,SHORT,0.83,+2.2R,2023-07-21
TR-10177,2023-07-13,SHORT,0.59,-1.0R,2023-07-13
TR-10178,2023-07-13,SHORT,0.82,+2.2R,2023-08-17
TR-10179,2023-07-13,SHORT,0.82,+2.2R,2023-08-17
TR-10180,2023-07-10,SHORT,0.48,+2.2R,2023-07-12
TR-10181,2023-06-28,LONG,0.46,+2.2R,2023-06-30
TR-10182,2023-06-13,SHORT,0.56,+2.2R,2023-06-13
TR-10183,2023-05-30,SHORT,0.50,-1.0R,2023-05-30
TR-10184,2023-05-30,SHORT,0.52,-1.0R,2023-06-04
TR-10185,2023-05-29,SHORT,0.49,-1.0R,2023-05-30
TR-10186,2023-05-17,SHORT,0.46,-1.0R,2023-05-18
TR-10187,2023-05-08,LONG,0.44,-1.0R,2023-05-08
TR-10188,2023-05-08,LONG,0.44,-1.0R,2023-05-08
TR-10189,2023-05-08,LONG,0.42,+2.2R,2023-05-17
TR-10190,2023-04-11,SHORT,0.52,+2.2R,2023-04-12
TR-10191,2023-03-28,SHORT,0.52,-1.0R,2023-03-29
TR-10192,2023-03-21,SHORT,0.43,-1.0R,2023-03-21
TR-10193,2023-03-21,SHORT,0.47,-1.0R,2023-03-28
TR-10194,2023-03-21,SHORT,0.47,-1.0R,2023-03-28
TR-10195,2023-03-08,SHORT,0.40,+2.2R,2023-03-09
TR-10196,2023-02-13,LONG,0.37,-1.0R,2023-02-13
TR-10197,2023-02-13,LONG,0.37,+2.2R,2023-02-14
TR-10198,2023-01-30,LONG,0.40,+2.2R,2023-01-31
TR-10199,2023-01-20,SHORT,0.41,-1.0R,2023-01-23
TR-10200,2023-01-14,SHORT,0.40,+2.2R,2023-01-18
TR-10201,2023-01-11,SHORT,0.37,-1.0R,2023-01-12
TR-10202,2023-01-02,LONG,0.33,+2.2R,2023-01-02
TR-10203,2022-12-26,SHORT,0.37,-1.0R,2022-12-27
TR-10204,2022-12-16,LONG,0.37,-1.0R,2022-12-16
TR-10205,2022-12-12,LONG,0.37,+2.2R,2022-12-12
TR-10206,2022-11-28,LONG,0.38,+2.2R,2022-11-29
TR-10207,2022-11-21,LONG,0.35,+2.2R,2022-11-23
TR-10208,2022-11-08,LONG,0.44,-1.0R,2022-11-08
TR-10209,2022-11-08,LONG,0.40,-1.0R,2022-11-09
TR-10210,2022-11-04,SHORT,0.49,-1.0R,2022-11-04
TR-10211,2022-11-04,SHORT,0.49,-1.0R,2022-11-04
TR-10212,2022-11-04,SHORT,0.51,+2.2R,2022-11-07
TR-10213,2022-10-07,SHORT,0.52,-1.0R,2022-10-09
TR-10214,2022-09-23,SHORT,0.54,+2.2R,2022-09-28
TR-10215,2022-09-22,SHORT,0.48,-1.0R,2022-09-23
TR-10216,2022-09-13,LONG,0.33,+2.2R,2022-09-16
TR-10217,2022-08-19,LONG,0.35,-1.0R,2022-08-27
TR-10218,2022-08-19,LONG,0.34,-1.0R,2022-08-28
TR-10219,2022-07-30,SHORT,0.40,+2.2R,2022-08-03
TR-10220,2022-07-15,SHORT,0.34,-1.0R,2022-07-17
TR-10221,2022-07-08,SHORT,0.35,+2.2R,2022-07-10
TR-10222,2022-07-07,SHORT,0.34,-1.0R,2022-07-08
TR-10223,2022-06-24,SHORT,0.37,-1.0R,2022-06-24
TR-10224,2022-06-24,SHORT,0.37,-1.0R,2022-06-24
TR-10225,2022-06-11,LONG,0.36,-1.0R,2022-06-12
TR-10226,2022-06-10,LONG,0.38,-1.0R,2022-06-11
TR-10227,2022-05-30,SHORT,0.42,-1.0R,2022-05-31
TR-10228,2022-05-11,LONG,0.41,-1.0R,2022-05-12
TR-10229,2022-05-09,LONG,0.49,-1.0R,2022-05-11
TR-10230,2022-04-29,LONG,0.61,-1.0R,2022-04-30
TR-10231,2022-04-25,LONG,0.68,-1.0R,2022-04-25
TR-10232,2022-04-25,LONG,0.65,-1.0R,2022-04-26
TR-10233,2022-04-18,LONG,0.73,+2.2R,2022-04-19
TR-10234,2022-04-15,SHORT,0.79,+2.2R,2022-04-22
TR-10235,2022-04-11,LONG,0.71,-1.0R,2022-04-11
TR-10236,2022-04-11,LONG,0.70,-1.0R,2022-04-11
